"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
101959,221,"CHE","Switzerland",6,"Bern",30,"Fraubrunnen",483,"Schalunen","","","Commune","Municipality"
101960,221,"CHE","Switzerland",6,"Bern",30,"Fraubrunnen",484,"Scheunen","","","Commune","Municipality"
101961,221,"CHE","Switzerland",6,"Bern",30,"Fraubrunnen",485,"Urtenen-Schönbühl","","","Commune","Municipality"
101962,221,"CHE","Switzerland",6,"Bern",30,"Fraubrunnen",486,"Utzenstorf","","","Commune","Municipality"
101963,221,"CHE","Switzerland",6,"Bern",30,"Fraubrunnen",487,"Wiggiswil","","","Commune","Municipality"
101964,221,"CHE","Switzerland",6,"Bern",30,"Fraubrunnen",488,"Wiler bei Utzenstorf","","","Commune","Municipality"
101965,221,"CHE","Switzerland",6,"Bern",30,"Fraubrunnen",489,"Zauggenried","","","Commune","Municipality"
101966,221,"CHE","Switzerland",6,"Bern",30,"Fraubrunnen",490,"Zielebach","","","Commune","Municipality"
101967,221,"CHE","Switzerland",6,"Bern",30,"Fraubrunnen",491,"Zuzwil","","","Commune","Municipality"
101968,221,"CHE","Switzerland",6,"Bern",31,"Frutigen 
",492,"Adelboden","","","Commune","Municipality"
101969,221,"CHE","Switzerland",6,"Bern",31,"Frutigen 
",493,"Aeschi bei Spiez","","","Commune","Municipality"
101970,221,"CHE","Switzerland",6,"Bern",31,"Frutigen 
",494,"Frutigen","","","Commune","Municipality"
101971,221,"CHE","Switzerland",6,"Bern",31,"Frutigen 
",495,"Kandergrund","","","Commune","Municipality"
101972,221,"CHE","Switzerland",6,"Bern",31,"Frutigen 
",496,"Kandersteg","","","Commune","Municipality"
101973,221,"CHE","Switzerland",6,"Bern",31,"Frutigen 
",497,"Krattigen","","","Commune","Municipality"
101974,221,"CHE","Switzerland",6,"Bern",31,"Frutigen 
",498,"Reichenbach im Kandertal","","","Commune","Municipality"
101975,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",499,"Beatenberg","","","Commune","Municipality"
101976,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",500,"Bönigen","","","Commune","Municipality"
101977,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",501,"Brienz","","","Commune","Municipality"
101978,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",502,"Brienzersee","","","Water Body","Water Body"
101979,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",503,"Brienzwiler","","","Commune","Municipality"
101980,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",504,"Därligen","","","Commune","Municipality"
101981,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",505,"Grindelwald","","","Commune","Municipality"
101982,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",506,"Gsteigwiler","","","Commune","Municipality"
101983,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",507,"Gündlischwand","","","Commune","Municipality"
101984,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",508,"Habkern","","","Commune","Municipality"
101985,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",509,"Hofstetten bei Brienz","","","Commune","Municipality"
101986,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",510,"Interlaken","","","Commune","Municipality"
101987,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",511,"Iseltwald","","","Commune","Municipality"
101988,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",512,"Lauterbrunnen","","","Commune","Municipality"
101989,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",513,"Leissigen","","","Commune","Municipality"
101990,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",514,"Lütschental","","","Commune","Municipality"
101991,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",515,"Matten","","","Commune","Municipality"
101992,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",516,"Niederried bei Interlaken","","","Commune","Municipality"
101993,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",517,"Oberried am Brienzersee","","","Commune","Municipality"
101994,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",518,"Ringgenberg","","","Commune","Municipality"
101995,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",519,"Saxeten","","","Commune","Municipality"
101996,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",520,"Schwanden bei Brienz","","","Commune","Municipality"
101997,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",521,"Thunersee","","","Water Body","Water Body"
101998,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",522,"Unterseen","","","Commune","Municipality"
101999,221,"CHE","Switzerland",6,"Bern",32,"Interlaken",523,"Wilderswil","","","Commune","Municipality"
102000,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",524,"Aeschlen bei Oberdiessbach","","","Commune","Municipality"
102001,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",525,"Allmendingen bei Bern","","","Commune","Municipality"
102002,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",526,"Arni bei Biglen","","","Commune","Municipality"
102003,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",527,"Biglen","","","Commune","Municipality"
102004,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",528,"Bleiken bei Oberdiessbach","","","Commune","Municipality"
102005,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",529,"Bowil","","","Commune","Municipality"
102006,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",530,"Brenzikofen","","","Commune","Municipality"
102007,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",531,"Freimettigen","","","Commune","Municipality"
102008,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",532,"Grosshöchstetten","","","Commune","Municipality"
102009,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",533,"Häutligen","","","Commune","Municipality"
102010,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",534,"Herbligen","","","Commune","Municipality"
102011,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",535,"Kiesen","","","Commune","Municipality"
102012,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",536,"Konolfingen","","","Commune","Municipality"
102013,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",537,"Landiswil","","","Commune","Municipality"
102014,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",538,"Linden","","","Commune","Municipality"
102015,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",539,"Mirchel","","","Commune","Municipality"
102016,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",540,"Münsingen","","","Commune","Municipality"
102017,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",541,"Niederhünigen","","","Commune","Municipality"
102018,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",542,"Oberdiessbach","","","Commune","Municipality"
102019,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",543,"Oberhünigen","","","Commune","Municipality"
102020,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",544,"Oberthal","","","Commune","Municipality"
102021,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",545,"Oberwichtrach","","","Commune","Municipality"
102022,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",546,"Oppligen","","","Commune","Municipality"
102023,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",547,"Rubigen","","","Commune","Municipality"
102024,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",548,"Schlosswil","","","Commune","Municipality"
102025,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",549,"Tägertschi","","","Commune","Municipality"
102026,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",550,"Trimstein","","","Commune","Municipality"
102027,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",551,"Walkringen","","","Commune","Municipality"
102028,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",552,"Worb","","","Commune","Municipality"
102029,221,"CHE","Switzerland",6,"Bern",33,"Konolfingen",553,"Zäziwil","","","Commune","Municipality"
102030,221,"CHE","Switzerland",6,"Bern",34,"La Neuveville",554,"Diesse","","","Commune","Municipality"
102031,221,"CHE","Switzerland",6,"Bern",34,"La Neuveville",555,"La Neuveville","","","Commune","Municipality"
102032,221,"CHE","Switzerland",6,"Bern",34,"La Neuveville",556,"Lamboing","","","Commune","Municipality"
102033,221,"CHE","Switzerland",6,"Bern",34,"La Neuveville",557,"Nods","","","Commune","Municipality"
102034,221,"CHE","Switzerland",6,"Bern",34,"La Neuveville",558,"Prêles","","","Commune","Municipality"
102035,221,"CHE","Switzerland",6,"Bern",35,"Laupen",559,"Clavaleyres","","","Commune","Municipality"
102036,221,"CHE","Switzerland",6,"Bern",35,"Laupen",560,"Ferenbalm","","","Commune","Municipality"
102037,221,"CHE","Switzerland",6,"Bern",35,"Laupen",561,"Frauenkappelen","","","Commune","Municipality"
102038,221,"CHE","Switzerland",6,"Bern",35,"Laupen",562,"Golaten","","","Commune","Municipality"
102039,221,"CHE","Switzerland",6,"Bern",35,"Laupen",563,"Gurbrü","","","Commune","Municipality"
102040,221,"CHE","Switzerland",6,"Bern",35,"Laupen",564,"Kriechenwil","","","Commune","Municipality"
102041,221,"CHE","Switzerland",6,"Bern",35,"Laupen",565,"Laupen","","","Commune","Municipality"
102042,221,"CHE","Switzerland",6,"Bern",35,"Laupen",566,"Mühleberg","","","Commune","Municipality"
102043,221,"CHE","Switzerland",6,"Bern",35,"Laupen",567,"Münchenwiler","","","Commune","Municipality"
102044,221,"CHE","Switzerland",6,"Bern",35,"Laupen",568,"Neuenegg","","","Commune","Municipality"
102045,221,"CHE","Switzerland",6,"Bern",35,"Laupen",569,"Wileroltigen","","","Commune","Municipality"
102046,221,"CHE","Switzerland",6,"Bern",36,"Moutier",570,"Belprahon","","","Commune","Municipality"
102047,221,"CHE","Switzerland",6,"Bern",36,"Moutier",571,"Bévilard","","","Commune","Municipality"
102048,221,"CHE","Switzerland",6,"Bern",36,"Moutier",572,"Champoz","","","Commune","Municipality"
102049,221,"CHE","Switzerland",6,"Bern",36,"Moutier",573,"Châtelat","","","Commune","Municipality"
102050,221,"CHE","Switzerland",6,"Bern",36,"Moutier",574,"Corcelles","","","Commune","Municipality"
102051,221,"CHE","Switzerland",6,"Bern",36,"Moutier",575,"Court","","","Commune","Municipality"
102052,221,"CHE","Switzerland",6,"Bern",36,"Moutier",576,"Crémines","","","Commune","Municipality"
102053,221,"CHE","Switzerland",6,"Bern",36,"Moutier",577,"Eschert","","","Commune","Municipality"
102054,221,"CHE","Switzerland",6,"Bern",36,"Moutier",578,"Grandval","","","Commune","Municipality"
102055,221,"CHE","Switzerland",6,"Bern",36,"Moutier",579,"Loveresse","","","Commune","Municipality"
102056,221,"CHE","Switzerland",6,"Bern",36,"Moutier",580,"Malleray","","","Commune","Municipality"
102057,221,"CHE","Switzerland",6,"Bern",36,"Moutier",581,"Monible","","","Commune","Municipality"
102058,221,"CHE","Switzerland",6,"Bern",36,"Moutier",582,"Moutier","","","Commune","Municipality"
102059,221,"CHE","Switzerland",6,"Bern",36,"Moutier",583,"Perrefitte","","","Commune","Municipality"
102060,221,"CHE","Switzerland",6,"Bern",36,"Moutier",584,"Pontenet","","","Commune","Municipality"
102061,221,"CHE","Switzerland",6,"Bern",36,"Moutier",585,"Rebévelier","","","Commune","Municipality"
102062,221,"CHE","Switzerland",6,"Bern",36,"Moutier",586,"Reconvilier","","","Commune","Municipality"
102063,221,"CHE","Switzerland",6,"Bern",36,"Moutier",587,"Roches","","","Commune","Municipality"
102064,221,"CHE","Switzerland",6,"Bern",36,"Moutier",588,"Saicourt","","","Commune","Municipality"
102065,221,"CHE","Switzerland",6,"Bern",36,"Moutier",589,"Saules","","","Commune","Municipality"
102066,221,"CHE","Switzerland",6,"Bern",36,"Moutier",590,"Schelten","","","Commune","Municipality"
102067,221,"CHE","Switzerland",6,"Bern",36,"Moutier",591,"Seehof","","Seehof","Commune","Municipality"
102068,221,"CHE","Switzerland",6,"Bern",36,"Moutier",592,"Sornetan","","","Commune","Municipality"
102069,221,"CHE","Switzerland",6,"Bern",36,"Moutier",593,"Sorvilier","","","Commune","Municipality"
102070,221,"CHE","Switzerland",6,"Bern",36,"Moutier",594,"Souboz","","","Commune","Municipality"
102071,221,"CHE","Switzerland",6,"Bern",36,"Moutier",595,"Tavannes","","","Commune","Municipality"
102072,221,"CHE","Switzerland",6,"Bern",37,"Nidau",596,"Aegerten","","","Commune","Municipality"
102073,221,"CHE","Switzerland",6,"Bern",37,"Nidau",597,"Bellmund","","","Commune","Municipality"
102074,221,"CHE","Switzerland",6,"Bern",37,"Nidau",598,"Bielersee","","","Commune","Municipality"
102075,221,"CHE","Switzerland",6,"Bern",37,"Nidau",599,"Brügg","","","Commune","Municipality"
102076,221,"CHE","Switzerland",6,"Bern",37,"Nidau",600,"Bühl bei Aarberg","","","Commune","Municipality"
102077,221,"CHE","Switzerland",6,"Bern",37,"Nidau",601,"Epsach","","","Commune","Municipality"
102078,221,"CHE","Switzerland",6,"Bern",37,"Nidau",602,"Hagneck","","","Commune","Municipality"
102079,221,"CHE","Switzerland",6,"Bern",37,"Nidau",603,"Hermrigen","","","Commune","Municipality"
102080,221,"CHE","Switzerland",6,"Bern",37,"Nidau",604,"Ipsach","","","Commune","Municipality"
102081,221,"CHE","Switzerland",6,"Bern",37,"Nidau",605,"Jens","","","Commune","Municipality"
102082,221,"CHE","Switzerland",6,"Bern",37,"Nidau",606,"Ligerz","","","Commune","Municipality"
102083,221,"CHE","Switzerland",6,"Bern",37,"Nidau",607,"Merzligen","","","Commune","Municipality"
102084,221,"CHE","Switzerland",6,"Bern",37,"Nidau",608,"Mörigen","","","Commune","Municipality"
102085,221,"CHE","Switzerland",6,"Bern",37,"Nidau",609,"Nidau","","","Commune","Municipality"
102086,221,"CHE","Switzerland",6,"Bern",37,"Nidau",610,"Orpund","","","Commune","Municipality"
102087,221,"CHE","Switzerland",6,"Bern",37,"Nidau",611,"Port","","","Commune","Municipality"
102088,221,"CHE","Switzerland",6,"Bern",37,"Nidau",612,"Safnern","","","Commune","Municipality"
102089,221,"CHE","Switzerland",6,"Bern",37,"Nidau",613,"Scheuren","","","Commune","Municipality"
102090,221,"CHE","Switzerland",6,"Bern",37,"Nidau",614,"Schwadernau","","","Commune","Municipality"
102091,221,"CHE","Switzerland",6,"Bern",37,"Nidau",615,"Studen","","","Commune","Municipality"
102092,221,"CHE","Switzerland",6,"Bern",37,"Nidau",616,"Sutz-Lattrigen","","","Commune","Municipality"
102093,221,"CHE","Switzerland",6,"Bern",37,"Nidau",617,"Tüscherz-Alfermée","","","Commune","Municipality"
102094,221,"CHE","Switzerland",6,"Bern",37,"Nidau",618,"Twann","","","Commune","Municipality"
102095,221,"CHE","Switzerland",6,"Bern",37,"Nidau",619,"Walperswil","","","Commune","Municipality"
102096,221,"CHE","Switzerland",6,"Bern",37,"Nidau",620,"Worben","","","Commune","Municipality"
102097,221,"CHE","Switzerland",6,"Bern",38,"Niedersimmental",621,"Därstetten","","","Commune","Municipality"
102098,221,"CHE","Switzerland",6,"Bern",38,"Niedersimmental",622,"Diemtigen","","","Commune","Municipality"
102099,221,"CHE","Switzerland",6,"Bern",38,"Niedersimmental",623,"Erlenbach im Simmental","","","Commune","Municipality"
102100,221,"CHE","Switzerland",6,"Bern",38,"Niedersimmental",624,"Niederstocken","","","Commune","Municipality"
102101,221,"CHE","Switzerland",6,"Bern",38,"Niedersimmental",625,"Oberstocken","","","Commune","Municipality"
102102,221,"CHE","Switzerland",6,"Bern",38,"Niedersimmental",626,"Oberwil im Simmental","","","Commune","Municipality"
102103,221,"CHE","Switzerland",6,"Bern",38,"Niedersimmental",627,"Reutigen","","","Commune","Municipality"
102104,221,"CHE","Switzerland",6,"Bern",38,"Niedersimmental",628,"Spiez","","","Commune","Municipality"
102105,221,"CHE","Switzerland",6,"Bern",38,"Niedersimmental",629,"Thunersee","","","Water Body","Water Body"
102106,221,"CHE","Switzerland",6,"Bern",38,"Niedersimmental",630,"Wimmis","","","Commune","Municipality"
102107,221,"CHE","Switzerland",6,"Bern",39,"Oberhasli",631,"Gadmen","","","Commune","Municipality"
102108,221,"CHE","Switzerland",6,"Bern",39,"Oberhasli",632,"Guttannen","","","Commune","Municipality"
102109,221,"CHE","Switzerland",6,"Bern",39,"Oberhasli",633,"Hasliberg","","","Commune","Municipality"
102110,221,"CHE","Switzerland",6,"Bern",39,"Oberhasli",634,"Innertkirchen","","","Commune","Municipality"
102111,221,"CHE","Switzerland",6,"Bern",39,"Oberhasli",635,"Meiringen","","","Commune","Municipality"
102112,221,"CHE","Switzerland",6,"Bern",39,"Oberhasli",636,"Schattenhalb","","","Commune","Municipality"
102113,221,"CHE","Switzerland",6,"Bern",40,"Obersimmental",637,"Boltigen","","","Commune","Municipality"
102114,221,"CHE","Switzerland",6,"Bern",40,"Obersimmental",638,"Lenk","","","Commune","Municipality"
102115,221,"CHE","Switzerland",6,"Bern",40,"Obersimmental",639,"St. Stephan","","","Commune","Municipality"
102116,221,"CHE","Switzerland",6,"Bern",40,"Obersimmental",640,"Zweisimmen","","","Commune","Municipality"
102117,221,"CHE","Switzerland",6,"Bern",41,"Saanen",641,"Gsteig bei Gstaad","","","Commune","Municipality"
102118,221,"CHE","Switzerland",6,"Bern",41,"Saanen",642,"Lauenen","","","Commune","Municipality"
102119,221,"CHE","Switzerland",6,"Bern",41,"Saanen",643,"Saanen","","","Commune","Municipality"
102120,221,"CHE","Switzerland",6,"Bern",42,"Schwarzenburg",644,"Albligen","","","Commune","Municipality"
102121,221,"CHE","Switzerland",6,"Bern",42,"Schwarzenburg",645,"Guggisberg","","","Commune","Municipality"
102122,221,"CHE","Switzerland",6,"Bern",42,"Schwarzenburg",646,"Rüschegg","","","Commune","Municipality"
102123,221,"CHE","Switzerland",6,"Bern",42,"Schwarzenburg",647,"Wahlern","","","Commune","Municipality"
102124,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",648,"Belp","","","Commune","Municipality"
102125,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",649,"Belpberg","","","Commune","Municipality"
102126,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",650,"Burgistein","","","Commune","Municipality"
102127,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",651,"Gelterfingen","","","Commune","Municipality"
102128,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",652,"Gerzensee","","","Commune","Municipality"
102129,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",653,"Gurzelen","","","Commune","Municipality"
102130,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",654,"Jaberg","","","Commune","Municipality"
102131,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",655,"Kaufdorf","","","Commune","Municipality"
102132,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",656,"Kehrsatz","","","Commune","Municipality"
102133,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",657,"Kienersrüti","","","Commune","Municipality"
102134,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",658,"Kirchdorf","","","Commune","Municipality"
102135,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",659,"Kirchenthurnen","","","Commune","Municipality"
102136,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",660,"Lohnstorf","","","Commune","Municipality"
102137,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",661,"Mühledorf","","","Commune","Municipality"
102138,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",662,"Mühlethurnen","","","Commune","Municipality"
102139,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",663,"Niedermuhlern","","","Commune","Municipality"
102140,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",664,"Noflen","","","Commune","Municipality"
102141,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",665,"Riggisberg","","","Commune","Municipality"
102142,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",666,"Rüeggisberg","","","Commune","Municipality"
102143,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",667,"Rümligen","","","Commune","Municipality"
102144,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",668,"Rüti bei Riggisberg","","","Commune","Municipality"
102145,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",669,"Seftigen","","","Commune","Municipality"
102146,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",670,"Toffen","","","Commune","Municipality"
102147,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",671,"Uttigen","","","Commune","Municipality"
102148,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",672,"Wald","","","Commune","Municipality"
102149,221,"CHE","Switzerland",6,"Bern",43,"Seftigen",673,"Wattenwil","","","Commune","Municipality"
102150,221,"CHE","Switzerland",6,"Bern",44,"Signau",674,"Eggiwil","","","Commune","Municipality"
102151,221,"CHE","Switzerland",6,"Bern",44,"Signau",675,"Langnau im Emmental","","","Commune","Municipality"
102152,221,"CHE","Switzerland",6,"Bern",44,"Signau",676,"Lauperswil","","","Commune","Municipality"
102153,221,"CHE","Switzerland",6,"Bern",44,"Signau",677,"Röthenbach im Emmental","","","Commune","Municipality"
102154,221,"CHE","Switzerland",6,"Bern",44,"Signau",678,"Rüderswil","","","Commune","Municipality"
102155,221,"CHE","Switzerland",6,"Bern",44,"Signau",679,"Schangnau","","","Commune","Municipality"
102156,221,"CHE","Switzerland",6,"Bern",44,"Signau",680,"Signau","","","Commune","Municipality"
102157,221,"CHE","Switzerland",6,"Bern",44,"Signau",681,"Trub","","","Commune","Municipality"
102158,221,"CHE","Switzerland",6,"Bern",44,"Signau",682,"Trubschachen","","","Commune","Municipality"
102159,221,"CHE","Switzerland",6,"Bern",45,"Thun",683,"Amsoldingen","","","Commune","Municipality"
102160,221,"CHE","Switzerland",6,"Bern",45,"Thun",684,"Blumenstein","","","Commune","Municipality"
102161,221,"CHE","Switzerland",6,"Bern",45,"Thun",685,"Buchholterberg","","","Commune","Municipality"
102162,221,"CHE","Switzerland",6,"Bern",45,"Thun",686,"Eriz","","","Commune","Municipality"
102163,221,"CHE","Switzerland",6,"Bern",45,"Thun",687,"Fahrni","","","Commune","Municipality"
102164,221,"CHE","Switzerland",6,"Bern",45,"Thun",688,"Forst-Längenbühl","","","Commune","Municipality"
102165,221,"CHE","Switzerland",6,"Bern",45,"Thun",689,"Heiligenschwendi","","","Commune","Municipality"
102166,221,"CHE","Switzerland",6,"Bern",45,"Thun",690,"Heimberg","","","Commune","Municipality"
102167,221,"CHE","Switzerland",6,"Bern",45,"Thun",691,"Hilterfingen","","","Commune","Municipality"
102168,221,"CHE","Switzerland",6,"Bern",45,"Thun",692,"Höfen","","","Commune","Municipality"
102169,221,"CHE","Switzerland",6,"Bern",45,"Thun",693,"Homberg","","","Commune","Municipality"
102170,221,"CHE","Switzerland",6,"Bern",45,"Thun",694,"Horrenbach-Buchen","","","Commune","Municipality"
102171,221,"CHE","Switzerland",6,"Bern",45,"Thun",695,"Oberhofen am Thunersee","","","Commune","Municipality"
102172,221,"CHE","Switzerland",6,"Bern",45,"Thun",696,"Oberlangenegg","","","Commune","Municipality"
102173,221,"CHE","Switzerland",6,"Bern",45,"Thun",697,"Pohlern","","","Commune","Municipality"
102174,221,"CHE","Switzerland",6,"Bern",45,"Thun",698,"Schwendibach","","","Commune","Municipality"
102175,221,"CHE","Switzerland",6,"Bern",45,"Thun",699,"Sigriswil","","","Commune","Municipality"
102176,221,"CHE","Switzerland",6,"Bern",45,"Thun",700,"Steffisburg","","","Commune","Municipality"
102177,221,"CHE","Switzerland",6,"Bern",45,"Thun",701,"Teuffenthal","","","Commune","Municipality"
102178,221,"CHE","Switzerland",6,"Bern",45,"Thun",702,"Thierachern","","","Commune","Municipality"
102179,221,"CHE","Switzerland",6,"Bern",45,"Thun",703,"Thun","","","Commune","Municipality"
102180,221,"CHE","Switzerland",6,"Bern",45,"Thun",704,"Thunersee","","","Water Body","Water Body"
102181,221,"CHE","Switzerland",6,"Bern",45,"Thun",705,"Uebeschi","","","Commune","Municipality"
102182,221,"CHE","Switzerland",6,"Bern",45,"Thun",706,"Uetendorf","","","Commune","Municipality"
102183,221,"CHE","Switzerland",6,"Bern",45,"Thun",707,"Unterlangenegg","","","Commune","Municipality"
102184,221,"CHE","Switzerland",6,"Bern",45,"Thun",708,"Wachseldorn","","","Commune","Municipality"
102185,221,"CHE","Switzerland",6,"Bern",45,"Thun",709,"Zwieselberg","","","Commune","Municipality"
102186,221,"CHE","Switzerland",6,"Bern",46,"Trachselwald",710,"Affoltern im Emmental","","","Commune","Municipality"
102187,221,"CHE","Switzerland",6,"Bern",46,"Trachselwald",711,"Dürrenroth","","","Commune","Municipality"
102188,221,"CHE","Switzerland",6,"Bern",46,"Trachselwald",712,"Eriswil","","","Commune","Municipality"
102189,221,"CHE","Switzerland",6,"Bern",46,"Trachselwald",713,"Huttwil","","","Commune","Municipality"
102190,221,"CHE","Switzerland",6,"Bern",46,"Trachselwald",714,"Lützelflüh","","","Commune","Municipality"
102191,221,"CHE","Switzerland",6,"Bern",46,"Trachselwald",715,"Rüegsau","","","Commune","Municipality"
102192,221,"CHE","Switzerland",6,"Bern",46,"Trachselwald",716,"Sumiswald","","","Commune","Municipality"
102193,221,"CHE","Switzerland",6,"Bern",46,"Trachselwald",717,"Trachselwald","","","Commune","Municipality"
102194,221,"CHE","Switzerland",6,"Bern",46,"Trachselwald",718,"Walterswil","","","Commune","Municipality"
102195,221,"CHE","Switzerland",6,"Bern",46,"Trachselwald",719,"Wyssachen","","","Commune","Municipality"
102196,221,"CHE","Switzerland",6,"Bern",47,"Wangen",720,"Attiswil","","","Commune","Municipality"
102197,221,"CHE","Switzerland",6,"Bern",47,"Wangen",721,"Berken","","","Commune","Municipality"
102198,221,"CHE","Switzerland",6,"Bern",47,"Wangen",722,"Bettenhausen","","","Commune","Municipality"
102199,221,"CHE","Switzerland",6,"Bern",47,"Wangen",723,"Bollodingen","","","Commune","Municipality"
102200,221,"CHE","Switzerland",6,"Bern",47,"Wangen",724,"Farnern","","","Commune","Municipality"
102201,221,"CHE","Switzerland",6,"Bern",47,"Wangen",725,"Graben","","","Commune","Municipality"
102202,221,"CHE","Switzerland",6,"Bern",47,"Wangen",726,"Heimenhausen","","","Commune","Municipality"
102203,221,"CHE","Switzerland",6,"Bern",47,"Wangen",727,"Hermiswil","","","Commune","Municipality"
102204,221,"CHE","Switzerland",6,"Bern",47,"Wangen",728,"Herzogenbuchsee","","","Commune","Municipality"
102205,221,"CHE","Switzerland",6,"Bern",47,"Wangen",729,"Inkwil","","","Commune","Municipality"
102206,221,"CHE","Switzerland",6,"Bern",47,"Wangen",730,"Niederbipp","","","Commune","Municipality"
102207,221,"CHE","Switzerland",6,"Bern",47,"Wangen",731,"Niederönz","","","Commune","Municipality"
102208,221,"CHE","Switzerland",6,"Bern",47,"Wangen",732,"Oberbipp","","","Commune","Municipality"
102209,221,"CHE","Switzerland",6,"Bern",47,"Wangen",733,"Oberönz","","","Commune","Municipality"
102210,221,"CHE","Switzerland",6,"Bern",47,"Wangen",734,"Ochlenberg","","","Commune","Municipality"
102211,221,"CHE","Switzerland",6,"Bern",47,"Wangen",735,"Röthenbach","","","Commune","Municipality"
102212,221,"CHE","Switzerland",6,"Bern",47,"Wangen",736,"Rumisberg","","","Commune","Municipality"
102213,221,"CHE","Switzerland",6,"Bern",47,"Wangen",737,"Seeberg","","","Commune","Municipality"
102214,221,"CHE","Switzerland",6,"Bern",47,"Wangen",738,"Thörigen","","","Commune","Municipality"
102215,221,"CHE","Switzerland",6,"Bern",47,"Wangen",739,"Walliswil bei Niederbipp","","","Commune","Municipality"
